PursuitID	Age	Gender	AgeNotes	SubjectType	InjuryType
6916		U - Unknown	Withheld	Officer	Unknown
6916		U - Unknown	Withheld	Officer	Unknown
6918		M - Male	Withheld	Officer	No Injury
6918		M - Male	Withheld	Officer	No Injury
6920		M - Male	Withheld	Officer	No Injury
6921		M - Male	Withheld	Officer	No Injury
6922		M - Male	Withheld	Officer	No Injury
6923		M - Male	Withheld	Officer	No Injury
6924		M - Male	Withheld	Officer	No Injury
6925		M - Male	Withheld	Officer	No Injury
6927		M - Male	Withheld	Officer	No Injury
6929		M - Male	Withheld	Officer	No Injury
6929		M - Male	Withheld	Officer	No Injury
6929		M - Male	Withheld	Officer	No Injury
6931		M - Male	Withheld	Officer	No Injury
6931		M - Male	Withheld	Officer	No Injury
6934		M - Male	Withheld	Officer	No Injury
6935		U - Unknown	Withheld	Officer	Unknown
6938		M - Male	Withheld	Officer	Unknown
6941		M - Male	Withheld	Officer	No Injury
6944		M - Male	Withheld	Officer	No Injury
6945		M - Male	Withheld	Officer	No Injury
6947		M - Male	Withheld	Officer	No Injury
6948		M - Male	Withheld	Officer	No Injury
6949		M - Male	Withheld	Officer	No Injury
6950		M - Male	Withheld	Officer	No Injury
6951		M - Male	Withheld	Officer	No Injury
6951		F - Female	Withheld	Officer	No Injury
6952		F - Female	Withheld	Officer	No Injury
6952		M - Male	Withheld	Officer	No Injury
6953		M - Male	Withheld	Officer	No Injury
6955		M - Male	Withheld	Officer	No Injury
6956		M - Male	Withheld	Officer	No Injury
6959		U - Unknown	Withheld	Officer	Unknown
6959		U - Unknown	Withheld	Officer	Unknown
6959		U - Unknown	Withheld	Officer	Unknown
6959		U - Unknown	Withheld	Officer	Unknown
6959		U - Unknown	Withheld	Officer	Unknown
6959		U - Unknown	Withheld	Officer	Unknown
6959		U - Unknown	Withheld	Officer	Unknown
6960		U - Unknown	Withheld	Officer	Unknown
6963		U - Unknown	Withheld	Officer	Unknown
6964		M - Male	Withheld	Officer	No Injury
6965		M - Male	Withheld	Officer	No Injury
6968		M - Male	Withheld	Officer	No Injury
6968		M - Male	Withheld	Officer	No Injury
6970		M - Male	Withheld	Officer	No Injury
6970		M - Male	Withheld	Officer	No Injury
6970		M - Male	Withheld	Officer	No Injury
6972		M - Male	Withheld	Officer	No Injury
6974		M - Male	Withheld	Officer	No Injury
6974		M - Male	Withheld	Officer	No Injury
6975		M - Male	Withheld	Officer	No Injury
6977		U - Unknown	Withheld	Officer	Unknown
6978		U - Unknown	Withheld	Officer	No Injury
6979		M - Male	Withheld	Officer	Unknown
6980		M - Male	Withheld	Officer	No Injury
6980		F - Female	Withheld	Officer	No Injury
6981		M - Male	Withheld	Officer	No Injury
6982		M - Male	Withheld	Officer	No Injury
6982		M - Male	Withheld	Officer	No Injury
6983		M - Male	Withheld	Officer	Unknown
6983		M - Male	Withheld	Officer	No Injury
6983		M - Male	Withheld	Officer	No Injury
6987		M - Male	Withheld	Officer	No Injury
6990		U - Unknown	Withheld	Officer	Unknown
6995		M - Male	Withheld	Officer	No Injury
6997		M - Male	Withheld	Officer	No Injury
6997		M - Male	Withheld	Officer	No Injury
6998		U - Unknown	Withheld	Officer	Unknown
6999		U - Unknown	Withheld	Officer	Unknown
7000		M - Male	Withheld	Officer	No Injury
7001		M - Male	Withheld	Officer	No Injury
7002		M - Male	Withheld	Officer	No Injury
7004		M - Male	Withheld	Officer	No Injury
7006		M - Male	Withheld	Officer	No Injury
7006		M - Male	Withheld	Officer	No Injury
7006		M - Male	Withheld	Officer	No Injury
7008		F - Female	Withheld	Officer	No Injury
7008		F - Female	Withheld	Officer	No Injury
7009		M - Male	Withheld	Officer	No Injury
7013		M - Male	Withheld	Officer	No Injury
7014		M - Male	Withheld	Officer	No Injury
7016		M - Male	Withheld	Officer	No Injury
7016		M - Male	Withheld	Officer	No Injury
7017		M - Male	Withheld	Officer	No Injury
7017		M - Male	Withheld	Officer	No Injury
7018		M - Male	Withheld	Officer	No Injury
7021		M - Male	Withheld	Officer	No Injury
7022		M - Male	Withheld	Officer	No Injury
7023		M - Male	Withheld	Officer	Unknown
7024		M - Male	Withheld	Officer	No Injury
7025		M - Male	Withheld	Officer	No Injury
7025		M - Male	Withheld	Officer	No Injury
7026		U - Unknown	Withheld	Officer	Unknown
7026		U - Unknown	Withheld	Officer	Unknown
7028		M - Male	Withheld	Officer	Unknown
7029		M - Male	Withheld	Officer	No Injury
7029		M - Male	Withheld	Officer	No Injury
7030		U - Unknown	Withheld	Officer	Unknown
7032		M - Male	Withheld	Officer	No Injury
7033		M - Male	Withheld	Officer	No Injury
7035		M - Male	Withheld	Officer	No Injury
7036		M - Male	Withheld	Officer	No Injury
7036		M - Male	Withheld	Officer	No Injury
7037		M - Male	Withheld	Officer	No Injury
7037		M - Male	Withheld	Officer	No Injury
7038		M - Male	Withheld	Officer	No Injury
7038		M - Male	Withheld	Officer	No Injury
7039		M - Male	Withheld	Officer	No Injury
7041		M - Male	Withheld	Officer	No Injury
7043		F - Female	Withheld	Officer	No Injury
7045		M - Male	Withheld	Officer	No Injury
7048		F - Female	Withheld	Officer	No Injury
7048		M - Male	Withheld	Officer	No Injury
7048		M - Male	Withheld	Officer	Non-incapacitating Injury
7050		M - Male	Withheld	Officer	No Injury
7051		U - Unknown	Withheld	Officer	Unknown
7052		M - Male	Withheld	Officer	No Injury
7053		M - Male	Withheld	Officer	No Injury
7054		M - Male	Withheld	Officer	No Injury
7055		M - Male	Withheld	Officer	No Injury
7056		M - Male	Withheld	Officer	No Injury
7057		M - Male	Withheld	Officer	No Injury
7058		U - Unknown	Withheld	Officer	Unknown
7060		M - Male	Withheld	Officer	No Injury
7061		U - Unknown	Withheld	Officer	Unknown
7062		M - Male	Withheld	Officer	No Injury
7063		M - Male	Withheld	Officer	No Injury
7064		M - Male	Withheld	Officer	No Injury
7065		M - Male	Withheld	Officer	No Injury
7065		M - Male	Withheld	Officer	No Injury
7067		M - Male	Withheld	Officer	No Injury
7068		M - Male	Withheld	Officer	No Injury
7070		U - Unknown	Withheld	Officer	No Injury
7072		M - Male	Withheld	Officer	No Injury
7073		M - Male	Withheld	Officer	No Injury
7074		M - Male	Withheld	Officer	No Injury
7074		M - Male	Withheld	Officer	No Injury
7074		M - Male	Withheld	Officer	No Injury
7075		M - Male	Withheld	Officer	No Injury
7075		M - Male	Withheld	Officer	No Injury
7076		M - Male	Withheld	Officer	No Injury
7076		M - Male	Withheld	Officer	No Injury
7077		M - Male	Withheld	Officer	No Injury
7078		U - Unknown	Withheld	Officer	Unknown
7079		M - Male	Withheld	Officer	No Injury
7079		M - Male	Withheld	Officer	No Injury
7081		M - Male	Withheld	Officer	No Injury
7082		M - Male	Withheld	Officer	No Injury
7084		M - Male	Withheld	Officer	No Injury
7084		M - Male	Withheld	Officer	No Injury
7087		U - Unknown	Withheld	Officer	Unknown
7087		U - Unknown	Withheld	Officer	Unknown
7090		M - Male	Withheld	Officer	No Injury
7092		M - Male	Withheld	Officer	No Injury
7094		M - Male	Withheld	Officer	No Injury
7095		M - Male	Withheld	Officer	No Injury
7095		M - Male	Withheld	Officer	No Injury
7095		M - Male	Withheld	Officer	No Injury
7097		M - Male	Withheld	Officer	No Injury
7101		M - Male	Withheld	Officer	No Injury
7102		M - Male	Withheld	Officer	No Injury
7103		M - Male	Withheld	Officer	No Injury
7103		M - Male	Withheld	Officer	No Injury
7104		M - Male	Withheld	Officer	No Injury
7104		M - Male	Withheld	Officer	No Injury
7105		M - Male	Withheld	Officer	No Injury
7106		U - Unknown	Withheld	Officer	Unknown
7108		M - Male	Withheld	Officer	No Injury
7108		M - Male	Withheld	Officer	No Injury
7108		M - Male	Withheld	Officer	No Injury
7110		U - Unknown	Withheld	Officer	Unknown
7111		M - Male	Withheld	Officer	No Injury
7112		U - Unknown	Withheld	Officer	Unknown
7113		M - Male	Withheld	Officer	No Injury
7114		M - Male	Withheld	Officer	No Injury
7115		M - Male	Withheld	Officer	No Injury
7115		M - Male	Withheld	Officer	No Injury
7116		M - Male	Withheld	Officer	No Injury
7116		M - Male	Withheld	Officer	No Injury
7117		M - Male	Withheld	Officer	No Injury
7118		M - Male	Withheld	Officer	No Injury
7118		M - Male	Withheld	Officer	No Injury
7120		M - Male	Withheld	Officer	No Injury
7121		M - Male	Withheld	Officer	No Injury
7122		M - Male	Withheld	Officer	No Injury
7123		F - Female	Withheld	Officer	No Injury
7124		M - Male	Withheld	Officer	No Injury
7124		M - Male	Withheld	Officer	Non-incapacitating Injury
7126		M - Male	Withheld	Officer	No Injury
7126		M - Male	Withheld	Officer	No Injury
7128		M - Male	Withheld	Officer	No Injury
7128		M - Male	Withheld	Officer	No Injury
7128		M - Male	Withheld	Officer	No Injury
7130		M - Male	Withheld	Officer	No Injury
7131		U - Unknown	Withheld	Officer	Unknown
7136		U - Unknown	Withheld	Officer	No Injury
7137		M - Male	Withheld	Officer	No Injury
7138		M - Male	Withheld	Officer	No Injury
7139		M - Male	Withheld	Officer	No Injury
7139		F - Female	Withheld	Officer	No Injury
7140		F - Female	Withheld	Officer	No Injury
7141		M - Male	Withheld	Officer	No Injury
7145		M - Male	Withheld	Officer	No Injury
7145		M - Male	Withheld	Officer	No Injury
7146		M - Male	Withheld	Officer	No Injury
7147		U - Unknown	Withheld	Officer	No Injury
7148		M - Male	Withheld	Officer	No Injury
7148		M - Male	Withheld	Officer	No Injury
7150		M - Male	Withheld	Officer	No Injury
7154		M - Male	Withheld	Officer	No Injury
7155		F - Female	Withheld	Officer	No Injury
7156		M - Male	Withheld	Officer	No Injury
7156		M - Male	Withheld	Officer	No Injury
7157		M - Male	Withheld	Officer	No Injury
7157		M - Male	Withheld	Officer	No Injury
7158		M - Male	Withheld	Officer	No Injury
7159		M - Male	Withheld	Officer	No Injury
7163		U - Unknown	Withheld	Officer	Unknown
7164		M - Male	Withheld	Officer	No Injury
7164		M - Male	Withheld	Officer	No Injury
7165		M - Male	Withheld	Officer	No Injury
7165		M - Male	Withheld	Officer	No Injury
7165		F - Female	Withheld	Officer	No Injury
7166		F - Female	Withheld	Officer	No Injury
7166		M - Male	Withheld	Officer	No Injury
7167		M - Male	Withheld	Officer	No Injury
7168		U - Unknown	Withheld	Officer	Unknown
7169		M - Male	Withheld	Officer	No Injury
7170		U - Unknown	Withheld	Officer	Unknown
7172		M - Male	Withheld	Officer	No Injury
7173		M - Male	Withheld	Officer	No Injury
7173		M - Male	Withheld	Officer	No Injury
7174		M - Male	Withheld	Officer	No Injury
7176		M - Male	Withheld	Officer	No Injury
7177		U - Unknown	Withheld	Officer	Unknown
7179		M - Male	Withheld	Officer	No Injury
7180		M - Male	Withheld	Officer	No Injury
7180		M - Male	Withheld	Officer	No Injury
7182		M - Male	Withheld	Officer	No Injury
7183		M - Male	Withheld	Officer	No Injury
7184		M - Male	Withheld	Officer	No Injury
7185		M - Male	Withheld	Officer	No Injury
7185		M - Male	Withheld	Officer	No Injury
7186		M - Male	Withheld	Officer	No Injury
7187		M - Male	Withheld	Officer	No Injury
7188		M - Male	Withheld	Officer	No Injury
7188		M - Male	Withheld	Officer	No Injury
7188		M - Male	Withheld	Officer	No Injury
7193		M - Male	Withheld	Officer	No Injury
7197		U - Unknown	Withheld	Officer	Unknown
7198		U - Unknown	Withheld	Officer	Unknown
7199		U - Unknown	Withheld	Officer	Unknown
49		Female	Unknown	Violator Passengers	No Injury
57		Male	Unknown	Violator	Possible Injury
91		Male	Unknown	Violator Passengers	No Injury
124		Male	Unknown	Violator	No Injury
124		Male	Unknown	Violator	No Injury
124		Male	Unknown	Violator	No Injury
127		Male	Unknown	Violator	No Injury
162		Male	Unknown	Violator	No Injury
167		Male	Unknown	Violator	No Injury
172		Male	Unknown	Violator	No Injury
210		Male	Unknown	Violator	No Injury
225		Male	Unknown	Violator	No Injury
263		Male	Unknown	Violator	No Injury
281		Unknown	Unknown	Violator	Unknown
293		Female	Unknown	Violator Passengers	No Injury
311		Male	Unknown	Violator	No Injury
335		Male	Unknown	Violator	No Injury
338		Male	Unknown	Violator	No Injury
350		Male	Unknown	Violator	No Injury
354		Male	Unknown	Violator	No Injury
361		Male	Unknown	Violator	Possible Injury
375		Female	Unknown	Violator Passengers	No Injury
396		Female	Unknown	Violator Passengers	No Injury
396		Female	Unknown	Violator Passengers	No Injury
404		Male	Unknown	Violator	No Injury
414		Male	Unknown	Violator	No Injury
414		Male	Unknown	Violator Passengers	No Injury
414		Male	Unknown	Violator Passengers	No Injury
436		Male	Unknown	Party in Unrelated Vehicle	No Injury
436		Male	Unknown	Unrelated Pedestrian	No Injury
460		Male	Unknown	Violator	No Injury
506		Male	Unknown	Violator	No Injury
508		Male	Unknown	Violator	No Injury
508		Female	Unknown	Violator Passengers	Possible Injury
540		Male	Unknown	Violator Passengers	No Injury
540		Male	Unknown	Violator Passengers	No Injury
559		Male	Unknown	Violator	No Injury
560		Male	Unknown	Violator	No Injury
564		Male	Unknown	Violator	No Injury
568		Male	Unknown	Violator	No Injury
585		Male	Unknown	Violator	No Injury
597		Male	Unknown	Violator	No Injury
598		Male	Unknown	Violator	No Injury
600		Unknown	Unknown	Violator	No Injury
602		Male	Unknown	Violator	No Injury
650		Unknown	Unknown	Violator	No Injury
650		Unknown	Unknown	Violator Passengers	No Injury
662		Male	Unknown	Violator	No Injury
695		Male	Unknown	Violator	No Injury
702		Male	Unknown	Violator	No Injury
767		Male	Unknown	Violator	No Injury
782		Male	Unknown	Violator	No Injury
788		Male	Unknown	Violator	No Injury
799		Unknown	Unknown	Violator	Unknown
801		Male	Unknown	Violator	Possible Injury
803		Male	Unknown	Violator	No Injury
805		Unknown	Unknown	Violator	Unknown
808		MALE	Unknown	Violator	No Injury
831		FEMALE	Unknown	Violator	No Injury
843		Unknown	Unknown	Violator	Unknown
844		MALE	Unknown	Violator Passengers	No Injury
845		Unknown	Unknown	Violator	Unknown
848		Unknown	Unknown	Violator	Unknown
849		Unknown	Unknown	Violator	Unknown
850		Unknown	Unknown	Violator	Unknown
856		Unknown	Unknown	Violator	Unknown
857		Unknown	Unknown	Violator	Unknown
864		Unknown	Unknown	Violator	Unknown
865		Unknown	Unknown	Violator	Unknown
866		Unknown	Unknown	Violator	Unknown
867		Unknown	Unknown	Violator	Unknown
870		Unknown	Unknown	Violator	Unknown
878		Unknown	Unknown	Violator	Unknown
888		MALE	Unknown	Violator	No Injury
890		MALE	Unknown	Violator	Unknown
896		Unknown	Unknown	Violator	Unknown
900		Unknown	Unknown	Violator	Unknown
914		MALE	Unknown	Violator	Unknown
915		Unknown	Unknown	Violator	Unknown
919		MALE	Unknown	Violator	Unknown
925		MALE	Unknown	Violator	Unknown
932		Unknown	Unknown	Violator	Unknown
937		Unknown	Unknown	Violator	Unknown
939		FEMALE	Unknown	Violator Passengers	No Injury
940		Unknown	Unknown	Violator	Unknown
945		Unknown	Unknown	Violator	Unknown
974		Unknown	Unknown	Violator	Unknown
983		Unknown	Unknown	Violator	Unknown
987		Unknown	Unknown	Violator	Unknown
1004		MALE	Unknown	Violator	Unknown
1018		FEMALE	Unknown	Violator	Unknown
1018		FEMALE	Unknown	Violator Passengers	Unknown
1020		Unknown	Unknown	Violator	Unknown
1028		Unknown	Unknown	Violator	Unknown
1028		Unknown	Unknown	Violator Passengers	Unknown
1038		Unknown	Unknown	Violator	Unknown
498		Unknown	Unknown	Violator	Unknown
1040		MALE	Unknown	Violator	Unknown
1046		MALE	Unknown	Violator	Unknown
1051		MALE	Unknown	Violator	Unknown
1060		MALE	Unknown	Violator	Unknown
1070		MALE	Unknown	Violator	Unknown
1081		Unknown	Unknown	Violator	Unknown
1082		Unknown	Unknown	Violator	Unknown
1083		Unknown	Unknown	Violator	Unknown
1084		Unknown	Unknown	Violator	Unknown
1087		Unknown	Unknown	Violator	Unknown
1090		Unknown	Unknown	Violator	Unknown
1094		Unknown	Unknown	Violator	Unknown
1095		Unknown	Unknown	Violator	Unknown
1096		Unknown	Unknown	Violator	Unknown
1100		Unknown	Unknown	Violator	Unknown
1101		Unknown	Unknown	Violator	Unknown
1102		Unknown	Unknown	Violator	Unknown
1103		Unknown	Unknown	Violator	Unknown
1107		Unknown	Unknown	Violator	Unknown
1110		Unknown	Unknown	Violator	Unknown
1114		Unknown	Unknown	Violator	Unknown
1119		Unknown	Unknown	Violator	No Injury
1121		FEMALE	Unknown	Violator Passengers	No Injury
1125		Unknown	Unknown	Violator	Unknown
1133		MALE	Unknown	Violator	Unknown
1134		Unknown	Unknown	Violator	Unknown
1139		MALE	Unknown	Violator	No Injury
1150		Unknown	Unknown	Violator	Unknown
1156		Unknown	Unknown	Violator	Unknown
1169		Unknown	Unknown	Violator	Unknown
1171		Unknown	Unknown	Violator	Unknown
1172		Unknown	Unknown	Violator	Unknown
1174		MALE	Unknown	Violator	Unknown
1177		Unknown	Unknown	Violator	Unknown
1189		MALE	Unknown	Violator	Unknown
1194		MALE	Unknown	Violator	No Injury
1194		MALE	Unknown	Violator Passengers	No Injury
1203		Unknown	Unknown	Violator	Unknown
1207		Unknown	Unknown	Violator	Unknown
1207		Unknown	Unknown	Violator Passengers	Unknown
1207		Unknown	Unknown	Violator Passengers	Unknown
1222		Unknown	Unknown	Violator	Unknown
1223		Unknown	Unknown	Violator	Unknown
1226		Unknown	Unknown	Violator	Unknown
1231		Unknown	Unknown	Violator	Unknown
1233		Unknown	Unknown	Violator	Non-incapacitating Injury
1237		MALE	Unknown	Violator Passengers	No Injury
1242		Unknown	Unknown	Violator	Unknown
1246		Unknown	Unknown	Violator	Unknown
1248		Unknown	Unknown	Violator	No Injury
1274		Unknown	Unknown	Violator	Unknown
1296		MALE	Unknown	Violator	Unknown
1301		Unknown	Unknown	Violator	Unknown
1309		Unknown	Unknown	Violator	Unknown
1311		Unknown	Unknown	Violator	Unknown
1324		FEMALE	Unknown	Party in Unrelated Vehicle	Non-incapacitating Injury
1324		MALE	Unknown	Party in Unrelated Vehicle	Possible Injury
1325		MALE	Unknown	Violator	No Injury
1333		Unknown	Unknown	Violator	Unknown
1333		Unknown	Unknown	Violator Passengers	Unknown
1334		Unknown	Unknown	Violator	Unknown
1342		Unknown	Unknown	Violator	Unknown
1359		Unknown	Unknown	Violator	Unknown
1363		Unknown	Unknown	Violator	Unknown
1367		Unknown	Unknown	Violator	Unknown
1375		Unknown	Unknown	Violator Passengers	Unknown
1376		Unknown	Unknown	Violator	Unknown
76		Unknown	Unknown	Violator	Unknown
98		Unknown	Unknown	Violator	Unknown
107		Unknown	Unknown	Violator	Unknown
111		Unknown	Unknown	Violator	Unknown
131		Unknown	Unknown	Violator	Unknown
148		Unknown	Unknown	Violator	Unknown
52		Unknown	Unknown	Violator	Unknown
68		MALE	Unknown	Violator	Unknown
186		Unknown	Unknown	Violator	Unknown
187		Unknown	Unknown	Violator	Unknown
196		Unknown	Unknown	Violator	Unknown
205		Unknown	Unknown	Violator	Unknown
221		Unknown	Unknown	Violator	No Injury
221		FEMALE	Unknown	Violator Passengers	No Injury
246		Unknown	Unknown	Violator	Unknown
278		Unknown	Unknown	Violator	Unknown
280		Unknown	Unknown	Violator	Unknown
303		Unknown	Unknown	Violator	Unknown
332		Unknown	Unknown	Violator	Unknown
340		Unknown	Unknown	Violator	Possible Injury
340		Unknown	Unknown	Violator Passengers	Unknown
247		Unknown	Unknown	Violator	Unknown
257		Unknown	Unknown	Violator	Unknown
356		Unknown	Unknown	Violator	Unknown
360		Unknown	Unknown	Violator	Unknown
363		Unknown	Unknown	Violator	Unknown
378		Unknown	Unknown	Violator	Unknown
379		Unknown	Unknown	Violator	Unknown
382		Unknown	Unknown	Violator	Unknown
381		Unknown	Unknown	Violator	Unknown
384		Unknown	Unknown	Violator	Unknown
387		Unknown	Unknown	Violator	Unknown
388		Unknown	Unknown	Violator	Unknown
389		Unknown	Unknown	Violator	Unknown
401		Unknown	Unknown	Violator	Unknown
405		Unknown	Unknown	Violator	No Injury
406		FEMALE	Unknown	Violator	Unknown
429		Unknown	Unknown	Violator	Unknown
430		Unknown	Unknown	Violator	Unknown
430		Unknown	Unknown	Violator Passengers	Unknown
478		Unknown	Unknown	Violator	Unknown
480		Unknown	Unknown	Violator	Unknown
490		Unknown	Unknown	Violator	Unknown
510		Unknown	Unknown	Violator	Unknown
523		Unknown	Unknown	Violator	Unknown
524		Unknown	Unknown	Violator	Unknown
530		Unknown	Unknown	Violator	Unknown
531		Unknown	Unknown	Violator	Unknown
538		Unknown	Unknown	Violator	Unknown
544		Unknown	Unknown	Violator	Unknown
550		Unknown	Unknown	Violator	Unknown
577		Unknown	Unknown	Violator	Unknown
464		Unknown	Unknown	Violator	Unknown
468		Unknown	Unknown	Violator	Unknown
611		Unknown	Unknown	Violator	Unknown
631		Unknown	Unknown	Violator	Unknown
637		Unknown	Unknown	Violator	Unknown
582		Unknown	Unknown	Violator	Unknown
591		Unknown	Unknown	Violator	Unknown
601		Unknown	Unknown	Violator	Unknown
604		Unknown	Unknown	Violator	Unknown
714		Unknown	Unknown	Violator	Unknown
715		Unknown	Unknown	Violator	Unknown
717		MALE	Unknown	Violator	Unknown
719		Unknown	Unknown	Violator	Unknown
741		Unknown	Unknown	Violator	Unknown
748		Unknown	Unknown	Violator	Unknown
747		Unknown	Unknown	Violator	Unknown
755		Unknown	Unknown	Violator	Unknown
762		Unknown	Unknown	Violator	Unknown
765		Unknown	Unknown	Violator	Unknown
785		Unknown	Unknown	Violator	Unknown
691		Unknown	Unknown	Violator	Unknown
697		Unknown	Unknown	Violator	Unknown
944		Unknown	Unknown	Violator	Unknown
1118		Unknown	Unknown	Violator	No Injury
1148		Unknown	Unknown	Violator	Unknown
294		Unknown	Unknown	Violator	Unknown
746		Unknown	Unknown	Violator	Unknown
1388		Unknown	Unknown	Violator	Unknown
1389		Unknown	Unknown	Violator	Unknown
1396		Unknown	Unknown	Violator	Unknown
1408		MALE	Unknown	Violator	No Injury
1408		FEMALE	Unknown	Violator Passengers	No Injury
1408		FEMALE	Unknown	Violator Passengers	No Injury
1415		Unknown	Unknown	Violator	Unknown
1429		FEMALE	Unknown	Violator	No Injury
1429		MALE	Unknown	Violator Passengers	No Injury
1433		MALE	Unknown	Violator	Unknown
1435		Unknown	Unknown	Violator	Unknown
1437		Unknown	Unknown	Violator	Unknown
1439		Unknown	Unknown	Violator	Unknown
1445		Unknown	Unknown	Violator	Unknown
1446		Unknown	Unknown	Violator	Unknown
1472		Unknown	Unknown	Violator	Unknown
1473		Unknown	Unknown	Violator	Unknown
1479		Unknown	Unknown	Violator	Unknown
1486		Unknown	Unknown	Violator	Unknown
1492		MALE	Unknown	Violator	No Injury
1493		MALE	Unknown	Violator	No Injury
1511		Unknown	Unknown	Violator	Unknown
1516		MALE	Unknown	Violator	No Injury
1520		Unknown	Unknown	Violator	Unknown
1521		Unknown	Unknown	Violator	Unknown
1523		Unknown	Unknown	Violator	Unknown
1527		Unknown	Unknown	Violator	Unknown
1528		Unknown	Unknown	Violator	Unknown
1533		Unknown	Unknown	Violator	Unknown
1575		MALE	Unknown	Violator	No Injury
1579		Unknown	Unknown	Violator	Unknown
1595		MALE	Unknown	Violator	Unknown
1598		Unknown	Unknown	Violator	Unknown
1637		MALE	Unknown	Violator	No Injury
1658		MALE	Unknown	Violator	No Injury
1698		MALE	Unknown	Violator	Unknown
1707		Unknown	Unknown	Violator	Unknown
1720		Male	Unknown	Violator	No Injury
1735		MALE	Unknown	Violator	No Injury
1751		Unknown	Unknown	Violator	No Injury
1785		Unknown	Unknown	Violator	No Injury
1786		MALE	Unknown	Violator	No Injury
1787		MALE	Unknown	Violator	No Injury
1809		MALE	Unknown	Violator	No Injury
1810		MALE	Unknown	Violator	No Injury
1812		MALE	Unknown	Violator	No Injury
1814		MALE	Unknown	Violator	No Injury
1827		Unknown	Unknown	Violator	No Injury
1835		MALE	Unknown	Violator Passengers	No Injury
1849		Unknown	Unknown	Violator	Unknown
1852		MALE	Unknown	Violator	Unknown
1855		FEMALE	Unknown	Violator	No Injury
1884		MALE	Unknown	Violator	No Injury
1884		MALE	Unknown	Violator Passengers	No Injury
1884		FEMALE	Unknown	Violator Passengers	No Injury
1893		MALE	Unknown	Violator	Unknown
1893		MALE	Unknown	Violator Passengers	Unknown
1913		MALE	Unknown	Violator	Possible Injury
1916		MALE	Unknown	Violator	Non-incapacitating Injury
1991		MALE	Unknown	Violator	No Injury
1991		FEMALE	Unknown	Violator Passengers	No Injury
2014		MALE	Unknown	Violator	Unknown
2021		MALE	Unknown	Violator	Unknown
2037		MALE	Unknown	Violator	No Injury
2041		Unknown	Unknown	Violator	Unknown
2065		Unknown	Unknown	Violator	Unknown
2066		Unknown	Unknown	Violator	Unknown
2078		MALE	Unknown	Violator	No Injury
2083		Unknown	Unknown	Violator	Unknown
2089		Unknown	Unknown	Violator	Unknown
2096		MALE	Unknown	Violator Passengers	Unknown
2114		MALE	Unknown	Violator	No Injury
2120		MALE	Unknown	Violator Passengers	No Injury
2122		MALE	Unknown	Violator Passengers	No Injury
2128		MALE	Unknown	Violator	No Injury
2129		MALE	Unknown	Violator	No Injury
2133		MALE	Unknown	Violator	No Injury
2142		MALE	Unknown	Violator Passengers	Possible Injury
2146		MALE	Unknown	Violator	No Injury
2149		MALE	Unknown	Violator	No Injury
2150		MALE	Unknown	Violator	No Injury
2157		MALE	Unknown	Violator	No Injury
2164		MALE	Unknown	Violator	No Injury
2183		Male	Unknown	Violator	No Injury
2185		Male	Unknown	Violator	No Injury
2198		Male	Unknown	Violator	Unknown
2199		Male	Unknown	Violator	Unknown
2201		Male	Unknown	Violator	Unknown
2202		Male	Unknown	Violator	Unknown
2204		Male	Unknown	Violator	Unknown
2206		Female	Unknown	Violator	Unknown
2208		Female	Unknown	Violator Passengers	Unknown
2252		Male	Unknown	Violator	No Injury
2265		Male	Unknown	Violator	Unknown
2268		Unknown	Unknown	Violator	No Injury
2274		Male	Unknown	Violator	No Injury
2283		Unknown	Unknown	Violator	Possible Injury
2288		Male	Unknown	Violator	Unknown
2317		Male	Unknown	Violator	No Injury
2326		Unknown	Unknown	Violator	No Injury
2341		Male	Unknown	Violator	No Injury
2341		Male	Unknown	Violator Passengers	No Injury
2341		Male	Unknown	Violator Passengers	No Injury
2356		Male	Unknown	Violator Passengers	No Injury
2356		Male	Unknown	Violator Passengers	No Injury
2356		Male	Unknown	Violator Passengers	No Injury
2357		Male	Unknown	Violator	No Injury
2357		Male	Unknown	Violator Passengers	No Injury
2357		Male	Unknown	Violator Passengers	No Injury
2364		Unknown	Unknown	Violator	No Injury
2369		Unknown	Unknown	Violator	No Injury
2369		Unknown	Unknown	Violator Passengers	No Injury
2369		Unknown	Unknown	Violator Passengers	No Injury
2369		Unknown	Unknown	Violator Passengers	No Injury
2369		Unknown	Unknown	Violator Passengers	No Injury
2371		Male	Unknown	Violator	No Injury
2383		Male	Unknown	Violator	Unknown
2384		Unknown	Unknown	Violator Passengers	No Injury
2393		Male	Unknown	Violator	No Injury
2404		Male	Unknown	Violator	No Injury
2410		Unknown	Unknown	Violator	No Injury
2410		Unknown	Unknown	Violator Passengers	No Injury
2412		Male	Unknown	Violator	No Injury
2439		Male	Unknown	Violator	Unknown
2449		Male	Unknown	Violator	No Injury
2450		Male	Unknown	Violator	No Injury
2472		Male	Unknown	Violator Passengers	No Injury
2473		Unknown	Unknown	Violator	Possible Injury
2473		Unknown	Unknown	Violator Passengers	Possible Injury
2495		Male	Unknown	Violator	No Injury
2559		Male	Unknown	Violator	No Injury
2581		Unknown	Unknown	Violator	No Injury
2583		Unknown	Unknown	Violator	Possible Injury
2594		Male	Unknown	Violator	Unknown
2594		Male	Unknown	Violator	Unknown
2612		Female	Unknown	Violator Passengers	Unknown
2616		Male	Unknown	Violator	Unknown
2619		Female	Unknown	Violator	Unknown
